time,temperature,wind_speed,wind_direction,humidity,barometric_pressure,solar_radiation,precipitation
4/1/20 18:59,9.4,2.15,236,51,936,193,0
4/1/20 19:59,8.5,1.3,249,52,936,17,0
4/1/20 20:59,7.8,0.73,235,53,936,0,0
4/1/20 21:59,7.2,0.7,252,54,936,0,0
4/1/20 22:59,6.7,0.47,259,57,936,0,0
4/1/20 23:59,6.4,0.57,238,55,936,0,0
4/2/20 0:59,5.9,0.67,193,58,936,0,0
4/2/20 1:59,5.3,0.45,186,61,936,0,0
4/2/20 2:59,4.1,0.5,17,73,936,0,0
4/2/20 3:59,2.6,0.93,49,82,936,0,0
4/2/20 4:59,2.2,0.68,7,82,936,0,0
4/2/20 5:59,1.9,0.52,8,84,936,0,0
4/2/20 6:59,1.3,1.55,0,87,936,2,0
4/2/20 7:59,2.9,1.4,27,81,936,74,0
4/2/20 8:59,3.9,2.17,34,76,936,262,0
4/2/20 9:59,5.3,2.08,55,74,937,464,0
4/2/20 10:59,6.8,2.8,58,73,937,657,0
4/2/20 11:59,8.7,2.05,17,63,937,796,0
4/2/20 12:59,9.9,2.93,45,55,937,882,0
4/2/20 13:59,10.4,3.33,55,52,937,559,0
4/2/20 14:59,10.1,2.98,14,53,937,479,0
4/2/20 15:59,10.8,3.83,58,49,936,552,0
4/2/20 16:59,10.7,4.67,45,49,936,471,0
4/2/20 17:59,10.1,2.88,8,51,937,145,0
4/2/20 18:59,9.2,2.38,30,58,937,33,0
4/2/20 19:59,9,1.13,7,60,937,5,0
4/2/20 20:59,8.9,1.4,29,62,938,1,0
4/2/20 21:59,8.5,1.13,12,65,939,1,0
4/2/20 22:59,8,1.55,29,67,939,0,0
4/2/20 23:59,7.3,1.33,50,68,939,0,0
4/3/20 0:59,6.6,1.33,25,65,939,0,0
4/3/20 1:59,5.6,1.88,75,69,939,0,0
4/3/20 2:59,5.1,0.85,71,71,939,0,0
4/3/20 3:59,4.5,1.08,67,73,939,0,0
4/3/20 4:59,3.6,1.52,69,76,939,0,0
4/3/20 5:59,3,1.08,42,79,939,0,0
4/3/20 6:59,2.9,0.55,59,79,939,3,0
4/3/20 7:59,3.6,0.98,80,75,940,77,0
4/3/20 8:59,4.9,1.13,58,67,940,266,0
4/3/20 9:59,6.1,1.42,66,60,940,475,0
4/3/20 10:59,7.6,1.5,76,51,940,665,0
4/3/20 11:59,9.4,1.02,62,47,940,805,0
4/3/20 12:59,10.2,1.45,111,43,940,892,0
4/3/20 13:59,11.9,1.18,193,37,940,910,0
4/3/20 14:59,12.8,1.2,156,32,939,866,0
4/3/20 15:59,13,1.65,165,29,939,761,0
4/3/20 16:59,13.1,1.85,118,29,939,603,0
4/3/20 17:59,13.1,1.53,151,29,939,401,0
4/3/20 18:59,12.6,1.43,158,31,939,184,0
4/3/20 19:59,11.6,1.17,181,34,939,13,0
4/3/20 20:59,10.8,0.93,190,37,939,0,0
4/3/20 21:59,10.4,0.43,192,37,939,0,0
4/3/20 22:59,10.2,0.38,128,36,940,0,0
4/3/20 23:59,9.9,0.68,91,38,940,0,0
4/4/20 0:59,7.8,0.92,39,52,940,0,0
4/4/20 1:59,6.4,1.25,63,57,940,0,0
4/4/20 2:59,5.1,3.4,70,61,939,0,0
4/4/20 3:59,4.6,2.63,60,64,939,0,0
4/4/20 4:59,3.9,1.97,61,67,939,0,0
4/4/20 5:59,3.5,1.08,43,69,939,0,0
4/4/20 6:59,3.2,1.85,53,70,939,3,0
4/4/20 7:59,3.9,2.2,55,67,940,79,0
4/4/20 8:59,5.3,2.2,65,63,940,268,0
4/4/20 9:59,7.1,2.32,60,63,940,479,0
4/4/20 10:59,8.6,2.97,92,62,940,668,0
4/4/20 11:59,10.8,3.92,115,53,940,736,0
4/4/20 12:59,12.1,5.37,124,43,939,868,0
4/4/20 13:59,12.7,6.13,145,40,939,931,0
4/4/20 14:59,13.5,6.07,125,39,939,861,0
4/4/20 15:59,13.4,5.65,130,36,938,478,0
4/4/20 16:59,13.6,5.03,131,38,938,353,0
4/4/20 17:59,13.2,4.65,147,41,938,190,0
4/4/20 18:59,12.6,4.4,136,44,939,71,0
4/4/20 19:59,11.5,4.23,121,50,939,7,0
4/4/20 20:59,10.6,4.1,134,54,939,0,0
4/4/20 21:59,10,4.48,125,56,939,0,0
4/4/20 22:59,9.4,3.62,139,58,939,0,0
4/4/20 23:59,9,4.9,164,62,940,0,0
4/5/20 0:59,8.7,3.66,148,64,940,0,0
4/5/20 1:59,8.2,3.33,133,67,940,1,0
4/5/20 2:59,7.8,2.58,141,71,940,1,0
4/5/20 3:59,7.2,3.12,128,76,940,1,0
4/5/20 4:59,7.1,1.42,132,76,940,1,0
4/5/20 5:59,7.1,1.6,162,76,940,1,0
4/5/20 6:59,6.9,1.4,125,76,940,0,0
4/5/20 7:59,6.3,0.88,86,79,940,2,0
4/5/20 8:59,6.6,2.38,96,78,941,78,0
4/5/20 9:59,8.1,2,121,70,941,301,0
4/5/20 10:59,9,1.63,115,67,941,428,0
4/5/20 11:59,9.5,1.48,116,66,941,478,0
4/5/20 12:59,11.1,1.5,121,61,941,628,0
4/5/20 13:59,12.5,1.88,130,56,941,807,0
4/5/20 14:59,13.4,2.45,135,52,940,884,0
4/5/20 15:59,14.3,2.57,160,49,940,655,0
4/5/20 16:59,14.6,2.38,162,48,940,410,0
4/5/20 17:59,15.1,2.22,156,48,939,511,0
4/5/20 18:59,15.5,1.65,207,46,939,288,0
4/5/20 19:59,15.1,1.13,169,48,939,53,0
4/5/20 20:59,14.8,0.75,187,49,939,8,0
4/5/20 21:59,14.4,0.77,201,51,939,0,0
4/5/20 22:59,13.9,1.03,206,53,940,0,0
4/5/20 23:59,13.1,1.15,229,56,940,0,0
4/6/20 0:59,12.5,0.85,171,61,940,0,0
4/6/20 1:59,11.4,1.12,182,68,940,0,0
4/6/20 2:59,10.7,0.82,150,75,941,0,0
4/6/20 3:59,10.3,1.32,153,77,940,0,0
4/6/20 4:59,9.7,1.82,162,81,940,0,0.1
4/6/20 5:59,9.2,1.97,151,86,940,0,0.1
4/6/20 6:59,8.6,1.62,179,93,941,1,0.2
4/6/20 7:59,8.4,1.77,134,98,941,2,0.3
4/6/20 8:59,8.3,2.03,140,99,941,18,0.1
4/6/20 9:59,8.3,2.45,169,99,942,83,0.1
4/6/20 10:59,9.3,1.73,204,97,942,186,0
4/6/20 11:59,10.1,2.15,169,92,943,162,0
4/6/20 12:59,11,2.38,148,87,943,328,0
4/6/20 13:59,12.6,2.03,186,73,943,513,0
4/6/20 14:59,13.6,2.8,259,63,943,385,0
4/6/20 15:59,14,2.77,237,60,943,486,0
4/6/20 16:59,14.6,2.13,252,55,942,352,0
4/6/20 17:59,14,2.1,237,55,942,215,0
4/6/20 18:59,14,1.98,252,56,942,168,0
4/6/20 19:59,13.5,1.73,261,58,943,65,0
4/6/20 20:59,13.1,0.83,257,57,943,8,0
4/6/20 21:59,12.8,0.07,44,58,943,0,0
4/6/20 22:59,12.5,0.3,29,64,944,0,0
4/6/20 23:59,11.4,0.55,121,75,944,0,0.5
4/7/20 0:59,10.1,1.35,219,88,944,1,1.8
4/7/20 1:59,9.2,1.65,254,93,944,2,2.2
4/7/20 2:59,8.6,0.92,248,94,944,1,1
4/7/20 3:59,8.7,0.43,13,91,944,1,0.3
4/7/20 4:59,8.7,0.3,154,93,944,1,0
4/7/20 5:59,8.3,0.95,102,96,944,0,0
4/7/20 6:59,8.2,0.53,104,96,944,1,0.1
4/7/20 7:59,8.3,0.72,120,97,944,3,0
4/7/20 8:59,8.6,1.07,104,97,944,56,0
4/7/20 9:59,9.1,1,109,96,945,148,0
4/7/20 10:59,9.7,2.05,152,92,945,163,0
4/7/20 11:59,10.8,1.82,120,86,945,468,0
4/7/20 12:59,11.9,2.05,146,78,945,344,0
4/7/20 13:59,12.7,1.78,113,73,945,484,0
4/7/20 14:59,13.7,1.28,136,67,944,464,0
4/7/20 15:59,12.3,1.85,136,79,944,190,3.5
4/7/20 16:59,11.9,0.87,187,89,944,300,0.6
4/7/20 17:59,13.6,0.83,138,76,944,495,0
4/7/20 18:59,13,1.68,84,81,944,128,0
4/7/20 19:59,12,2.87,93,87,944,22,1.5
4/7/20 20:59,11.3,2.03,97,92,944,15,0.4
4/7/20 21:59,11.2,0.82,103,91,945,0,0
4/7/20 22:59,10.9,1.25,107,90,945,0,0
4/7/20 23:59,10.7,1.13,102,89,945,0,0
4/8/20 0:59,10.6,1.27,94,89,945,1,0
4/8/20 1:59,10.5,0.72,50,90,945,1,0
4/8/20 2:59,10.2,0.83,92,90,945,1,0
4/8/20 3:59,9.7,0.92,73,92,945,0,0
4/8/20 4:59,9,1.72,94,91,945,0,0
4/8/20 5:59,8.3,2.25,106,89,944,0,0
4/8/20 6:59,8,1.03,125,89,944,1,0
4/8/20 7:59,8.2,0.65,118,88,944,4,0
4/8/20 8:59,8.3,0.63,105,87,945,54,0
4/8/20 9:59,9.4,0.65,98,82,945,164,0
4/8/20 10:59,11.3,1.23,46,75,945,469,0
4/8/20 11:59,12.1,1.88,101,70,945,684,0
4/8/20 12:59,14,1.2,79,64,944,753,0
4/8/20 13:59,14.3,1.95,72,64,944,783,0
4/8/20 14:59,15.4,1.6,131,60,944,888,0
4/8/20 15:59,16.7,2.13,121,55,943,835,0
4/8/20 16:59,17.3,2.17,145,51,943,748,0
4/8/20 17:59,17.5,2.35,196,48,942,635,0
4/8/20 18:59,17.8,1.98,152,45,942,437,0
4/8/20 19:59,17.7,1.92,218,42,942,190,0
4/8/20 20:59,16.4,1.43,238,48,942,18,0
4/8/20 21:59,15.4,0.93,242,53,942,0,0
4/8/20 22:59,14.9,0.7,261,54,942,0,0
4/8/20 23:59,14.6,0.77,269,57,943,0,0
4/9/20 0:59,13.5,1.42,21,62,943,0,0
4/9/20 1:59,12.2,2.37,117,65,943,0,0
4/9/20 2:59,11,3.1,121,68,943,0,0
4/9/20 3:59,10.3,2.42,119,67,942,0,0
4/9/20 4:59,9.8,1.93,93,67,942,0,0
4/9/20 5:59,9.5,1.52,117,63,942,0,0
4/9/20 6:59,9.6,0.55,59,68,942,1,0
4/9/20 7:59,9.4,1.05,70,76,942,3,0
4/9/20 8:59,9.3,1.92,76,77,942,11,0
4/9/20 9:59,8.9,1.98,63,81,942,33,0
4/9/20 10:59,9.6,0.82,61,76,943,159,0
4/9/20 11:59,10.6,1.45,69,66,943,360,0
4/9/20 12:59,11.3,1.52,116,53,943,179,0
4/9/20 13:59,10.9,1.63,95,58,943,255,0.1
4/9/20 14:59,11.2,1.9,82,59,942,304,0
4/9/20 15:59,11.4,1.85,92,56,942,283,0
4/9/20 16:59,12.2,1.45,92,56,942,235,0
4/9/20 17:59,12.3,1.25,83,59,941,144,0
4/9/20 18:59,12.2,0.63,50,62,942,76,0
4/9/20 19:59,11.4,0.7,61,70,942,14,0.1
4/9/20 20:59,10.4,0.67,68,82,942,1,0.7
4/9/20 21:59,9.3,1.22,119,92,942,1,1.1
4/9/20 22:59,8.9,2.1,135,95,943,1,0.4
4/9/20 23:59,8.6,1.87,143,96,943,2,0.8
4/10/20 0:59,8.3,1.53,143,93,943,1,0.7
4/10/20 1:59,8.2,0.92,128,93,942,0,0.7
4/10/20 2:59,8.1,1.05,84,92,942,1,0.8
4/10/20 3:59,7.9,0.72,104,93,942,1,1.2
4/10/20 4:59,7.7,1.55,77,95,942,1,1.6
4/10/20 5:59,7.5,1.75,61,97,943,1,0.9
4/10/20 6:59,7.3,1.73,82,97,943,1,0.3
4/10/20 7:59,7.1,1.93,86,97,943,2,0.4
4/10/20 8:59,6.9,2.2,82,98,943,33,0.3
4/10/20 9:59,6.9,2.08,78,98,943,66,0.5
4/10/20 10:59,7,1.95,91,98,943,99,0.6
4/10/20 11:59,7.2,1.85,82,98,944,158,0.3
4/10/20 12:59,7.9,2,80,96,944,180,0
4/10/20 13:59,8.4,1.65,88,94,944,142,0
4/10/20 14:59,8.9,1.63,114,93,944,136,0
4/10/20 15:59,10.2,1.17,48,88,944,368,0
4/10/20 16:59,11.2,0.97,51,82,943,275,0
4/10/20 17:59,10.8,1.52,62,84,943,124,0
4/10/20 18:59,11.1,1.03,32,83,943,133,0
4/10/20 19:59,10.7,1.43,43,85,942,111,0
4/10/20 20:59,10.2,1.43,31,88,943,7,0
4/10/20 21:59,10,2.22,126,93,943,1,0
4/10/20 22:59,9.6,2.85,134,90,943,2,0
4/10/20 23:59,9.2,2.22,142,86,943,1,0
4/11/20 0:59,9.1,1.9,135,83,943,1,0
4/11/20 1:59,9,1.75,120,81,943,2,0
4/11/20 2:59,8.8,0.82,75,82,943,2,0
4/11/20 3:59,8.8,0.97,84,81,943,1,0
4/11/20 4:59,8.7,1.75,98,81,943,1,0
4/11/20 5:59,8.2,1.63,74,87,942,1,0
4/11/20 6:59,8.3,1.53,66,88,943,1,0
4/11/20 7:59,8.3,1.43,66,90,943,5,0
4/11/20 8:59,8.3,1.18,72,92,943,47,0
4/11/20 9:59,9.2,1.38,51,84,943,192,0
4/11/20 10:59,10.2,1.28,105,70,943,330,0
4/11/20 11:59,12,1.58,76,63,943,614,0
4/11/20 12:59,12.2,1.67,79,63,943,520,0
4/11/20 13:59,12.4,2.02,83,64,943,449,0
4/11/20 14:59,13.3,1.72,95,59,942,527,0
4/11/20 15:59,13.7,1.7,103,59,942,404,0
4/11/20 16:59,14.3,2.25,83,59,942,651,0
4/11/20 17:59,14.3,1.98,95,58,941,356,0
4/11/20 18:59,14.9,2.3,120,54,941,398,0
4/11/20 19:59,14.4,2.85,105,57,941,134,0
4/11/20 20:59,13.9,2.12,128,60,941,13,0
4/11/20 21:59,13.2,2.07,86,62,941,0,0
4/11/20 22:59,12.7,1.42,83,63,942,0,0
4/11/20 23:59,12.3,0.62,71,64,942,0,0
4/12/20 0:59,11.7,1.98,107,66,942,0,0
4/12/20 1:59,10.8,2.22,106,62,942,1,0
4/12/20 2:59,10.2,1.45,102,58,942,1,0
4/12/20 3:59,8.8,2.22,83,65,942,0,0
4/12/20 4:59,8.5,0.57,42,69,942,1,0
4/12/20 5:59,8.4,0.23,47,70,941,0,0.3
4/12/20 6:59,8.3,1.53,97,64,941,1,0
4/12/20 7:59,7.9,2.25,99,61,941,7,0
4/12/20 8:59,8,1.77,114,53,942,69,0
4/12/20 9:59,8.7,1.17,68,55,942,168,0
4/12/20 10:59,10.5,2.98,85,47,941,510,0
4/12/20 11:59,11,3.35,99,47,941,689,0
4/12/20 12:59,11.8,3.32,85,46,941,826,0
4/12/20 13:59,12.6,3.05,106,42,940,909,0
4/12/20 14:59,13.7,2.83,92,40,939,929,0
4/12/20 15:59,14.6,2.4,110,37,939,881,0
4/12/20 16:59,15.1,2.15,126,36,938,774,0
4/12/20 17:59,15.3,2.35,128,36,937,613,0
4/12/20 18:59,15.4,1.95,137,36,937,414,0
4/12/20 19:59,15,2,146,36,937,187,0
4/12/20 20:59,14.3,1.22,162,41,936,12,0
4/12/20 21:59,13.5,0.92,138,44,936,0,0
4/12/20 22:59,12.8,1.92,172,46,936,0,0
4/12/20 23:59,11.9,2.55,145,51,936,0,0
4/13/20 0:59,10.9,3.5,136,55,936,0,0
4/13/20 1:59,9.9,3.05,144,57,936,1,0
4/13/20 2:59,9.1,2.9,115,58,936,1,0
4/13/20 3:59,8.2,2.72,117,61,935,0,0
4/13/20 4:59,7.2,2.38,104,67,935,0,0
4/13/20 5:59,6.5,1.68,95,74,935,0,0.9
4/13/20 6:59,5.5,1.68,69,85,934,0,1.4
4/13/20 7:59,5,1.3,115,89,935,4,0.6
4/13/20 8:59,4.9,1.77,115,87,935,25,0.2
4/13/20 9:59,4.9,1.55,93,85,935,80,0.1
4/13/20 10:59,5,2.22,72,87,935,251,0.5
4/13/20 11:59,6.7,2.07,57,82,935,438,0
4/13/20 12:59,8.5,1.77,57,77,935,682,0
4/13/20 13:59,10.3,1.28,6,70,935,735,0
4/13/20 14:59,11.4,1.47,73,65,934,851,0
4/13/20 15:59,13.3,1.12,54,57,934,768,0
4/13/20 16:59,13.7,0.9,30,54,934,445,0
4/13/20 17:59,15.1,0.93,125,47,934,590,0
4/13/20 18:59,14.1,1.62,93,50,934,352,0
4/13/20 19:59,13.6,1.05,107,51,934,77,0
4/13/20 20:59,12.9,0.93,204,56,934,11,0
4/13/20 21:59,12.4,0.25,165,58,935,0,0
4/13/20 22:59,12.1,0.45,257,59,935,0,0
4/13/20 23:59,11.5,0.87,205,63,935,0,0
4/14/20 0:59,10.9,0.72,4,68,936,0,0
4/14/20 1:59,9.9,1.22,57,72,936,0,0
4/14/20 2:59,9.1,0.95,54,75,936,0,0
4/14/20 3:59,8.5,1.58,19,77,936,1,0
4/14/20 4:59,8.3,1.68,75,78,936,0,0
4/14/20 5:59,8.2,1.45,45,79,936,1,0
4/14/20 6:59,8,1.5,38,79,936,1,0
4/14/20 7:59,7.8,2.52,67,81,936,6,0
4/14/20 8:59,7.8,2.38,67,83,936,63,0
4/14/20 9:59,8.1,2.58,70,83,937,121,0
4/14/20 10:59,8.7,2.02,78,83,937,161,0
4/14/20 11:59,9.4,2.07,94,82,937,175,0
4/14/20 12:59,10.1,1.9,110,81,937,266,0
4/14/20 13:59,11.7,2.23,78,72,937,405,0.4
4/14/20 14:59,12.2,0.92,3,75,937,391,0.2
4/14/20 15:59,13,1.88,15,68,936,531,0
4/14/20 16:59,13.7,1.67,66,64,936,407,0
4/14/20 17:59,10.9,3.73,108,70,936,105,0.2
4/14/20 18:59,11.6,2,121,69,936,133,0
4/14/20 19:59,11.6,1.77,104,67,936,141,0
4/14/20 20:59,11,2.4,70,78,936,14,0
4/14/20 21:59,10.5,2.45,72,82,936,0,0
4/14/20 22:59,10.6,2.22,100,78,937,1,0
4/14/20 23:59,10.4,2,110,78,937,1,0
4/15/20 0:59,10,3.35,121,79,937,0,0
4/15/20 1:59,9.5,2.72,111,81,937,0,0
4/15/20 2:59,9.3,3.1,121,82,937,1,0
4/15/20 3:59,9.1,2.87,106,84,936,1,0
4/15/20 4:59,8.9,2.75,120,84,937,1,0
4/15/20 5:59,8.7,2.75,93,84,936,1,0
4/15/20 6:59,8.6,3.52,95,84,936,1,0
4/15/20 7:59,8.5,4.7,115,83,936,4,0
4/15/20 8:59,7.9,3.55,118,86,937,5,2.1
4/15/20 9:59,6.2,3.05,244,93,938,19,6.8
4/15/20 10:59,5.8,1.38,28,91,938,93,1.9
4/15/20 11:59,6.3,2.72,75,88,938,279,0
4/15/20 12:59,7.6,3.07,84,84,938,612,0
4/15/20 13:59,9.6,2.93,125,77,938,550,0
4/15/20 14:59,10.6,3.5,136,77,937,341,1.3
4/15/20 15:59,10.6,3.87,151,77,938,451,0
4/15/20 16:59,11.6,5.4,162,71,937,336,0
4/15/20 17:59,9.3,5.68,153,81,938,85,1.2
4/15/20 18:59,8.8,2.25,164,86,938,333,0
4/15/20 19:59,9.8,2.93,128,78,938,116,0
4/15/20 20:59,10.3,2.58,136,78,938,29,0
4/15/20 21:59,10.1,2.15,145,84,939,0,0.9
4/15/20 22:59,9.9,2.62,199,80,939,1,0
4/15/20 23:59,9.6,2.53,178,80,940,1,0
4/16/20 0:59,9.1,2.2,168,83,940,1,0
4/16/20 1:59,8.8,1.95,178,85,940,0,0.1
4/16/20 2:59,8.6,1.92,159,85,940,0,0
4/16/20 3:59,7.8,2.03,185,88,940,1,0
4/16/20 4:59,7.6,2.22,155,88,940,1,0
4/16/20 5:59,7.4,1.43,139,90,940,0,0
4/16/20 6:59,7.1,1.42,97,92,940,0,0
4/16/20 7:59,7,1.53,121,94,940,7,0
4/16/20 8:59,7.4,1.88,110,94,940,92,0
4/16/20 9:59,9.1,2.23,117,84,940,329,0
4/16/20 10:59,10.6,3.07,131,75,940,347,0
4/16/20 11:59,10.5,3.58,159,76,940,224,0
4/16/20 12:59,11.8,4.5,127,70,939,500,0
4/16/20 13:59,13.3,5.03,154,62,939,630,0
4/16/20 14:59,14.7,4.82,157,55,938,482,0
4/16/20 15:59,14.7,5.15,185,57,938,187,0
4/16/20 16:59,14.8,2.95,193,60,937,102,0
4/16/20 17:59,11.5,3.62,260,80,937,105,0.1
4/16/20 18:59,10.8,2.97,258,86,938,112,0.1
4/16/20 19:59,10.2,2.85,274,91,938,25,2.3
4/16/20 20:59,10,2.43,219,92,938,12,1.4
4/16/20 21:59,10,2.17,226,92,939,1,0.4
4/16/20 22:59,10,1.03,234,92,939,1,0
4/16/20 23:59,10,1.13,185,92,939,1,0
4/17/20 0:59,10.1,2.13,225,88,939,1,0
4/17/20 1:59,9.9,2.13,210,86,939,1,0
4/17/20 2:59,9.3,1.75,178,88,939,1,0
4/17/20 3:59,8.9,1.42,201,89,939,1,0
4/17/20 4:59,8.7,1.03,212,89,939,1,0
4/17/20 5:59,8.5,0.9,163,90,939,0,0
4/17/20 6:59,8.4,0.63,180,90,939,1,0
4/17/20 7:59,8.7,0.3,135,87,939,5,0
4/17/20 8:59,9,0.9,126,87,939,67,0
4/17/20 9:59,10,1.68,178,83,940,279,0
4/17/20 10:59,11.2,2.75,173,78,939,462,0
4/17/20 11:59,12.2,3.23,188,68,940,614,0.1
4/17/20 12:59,12.5,3.17,184,65,939,596,0
4/17/20 13:59,13.3,3.45,209,62,939,554,0
4/17/20 14:59,14,3.55,213,55,939,741,0
4/17/20 15:59,14.3,2.75,225,53,939,466,0
4/17/20 16:59,14.7,2.88,237,50,939,547,0
4/17/20 17:59,14.8,2.55,228,52,939,452,0
4/17/20 18:59,14.4,2.42,245,53,939,259,0
4/17/20 19:59,13.8,2.13,269,53,939,107,0
4/17/20 20:59,13.2,1.83,257,56,939,23,0
4/17/20 21:59,12.4,0.97,232,60,939,0,0
4/17/20 22:59,11.9,0.5,183,63,939,0,0
4/17/20 23:59,11.4,0.2,230,67,940,0,0
4/18/20 0:59,11.1,0.12,115,69,940,0,0
4/18/20 1:59,10.8,0.25,194,71,940,0,0
4/18/20 2:59,10.4,0.63,266,74,940,0,0
4/18/20 3:59,9.8,0.32,13,78,939,0,0
4/18/20 4:59,8.6,0.85,29,82,939,0,0
4/18/20 5:59,8,1.02,24,83,939,0,0
4/18/20 6:59,7.6,1.55,51,85,939,0,0
4/18/20 7:59,7.5,2.45,44,85,939,9,0
4/18/20 8:59,7.7,2,31,84,939,75,0
4/18/20 9:59,8.8,1.5,24,79,939,186,0
4/18/20 10:59,10.9,1.7,17,71,939,416,0
4/18/20 11:59,12.5,2.27,55,65,939,628,0
4/18/20 12:59,14.1,1.9,79,61,939,720,0
4/18/20 13:59,15.9,1.12,3,54,939,701,0
4/18/20 14:59,16.5,0.88,6,51,938,405,0
4/18/20 15:59,17.5,1,241,46,938,560,0
4/18/20 16:59,17.7,0.83,77,45,937,440,0
4/18/20 17:59,17.1,1.4,125,44,937,406,0
4/18/20 18:59,17.1,1.08,136,44,937,293,0
4/18/20 19:59,16.7,0.88,154,47,937,152,0
4/18/20 20:59,16,1.1,235,47,936,24,0
4/18/20 21:59,14.9,1.35,275,51,937,0,0
4/18/20 22:59,14.3,1.18,292,55,937,0,0
4/18/20 23:59,13.1,1.9,21,61,937,0,0.1
4/19/20 0:59,10.7,3.5,115,80,937,0,0.3
4/19/20 1:59,10.2,1.27,35,84,937,0,0
4/19/20 2:59,9.4,1.68,81,87,937,0,0
4/19/20 3:59,9.4,1.32,16,91,936,0,0.3
4/19/20 4:59,9.1,1.18,21,91,936,1,4.2
4/19/20 5:59,8.3,2.35,52,95,937,1,0.8
4/19/20 6:59,7.7,2.35,51,92,937,1,0.4
4/19/20 7:59,7.6,1.8,47,93,937,7,0
4/19/20 8:59,7.9,1.6,49,94,937,74,0
4/19/20 9:59,8.5,1.75,70,89,937,230,0
4/19/20 10:59,10.2,1.23,70,80,937,429,0
4/19/20 11:59,12,0.45,49,69,937,441,0
4/19/20 12:59,13.5,0.65,134,58,937,472,0
4/19/20 13:59,13,1.05,122,61,936,466,0
4/19/20 14:59,13.5,1.02,171,61,935,493,0
4/19/20 15:59,13.9,1.48,62,59,935,466,0
4/19/20 16:59,14.4,1.53,95,53,935,573,0
4/19/20 17:59,14.6,0.95,60,52,934,151,0
4/19/20 18:59,9.6,3,269,81,935,19,3.9
4/19/20 19:59,9.6,1.33,8,83,935,101,1.6
4/19/20 20:59,10.9,1.03,17,78,935,61,0
4/19/20 21:59,10.5,1.45,265,77,935,2,0
4/19/20 22:59,10,2.93,264,70,935,1,0.1
4/19/20 23:59,9.1,1.43,294,76,936,0,0
4/20/20 0:59,8.7,1.75,12,74,936,0,0
4/20/20 1:59,8.7,1.02,18,70,936,0,0
4/20/20 2:59,8.5,0.82,272,72,936,0,0
4/20/20 3:59,7.8,0.95,273,80,935,0,0
4/20/20 4:59,7.8,0.27,54,78,935,0,0
4/20/20 5:59,7.4,0.37,100,79,935,0,0
4/20/20 6:59,6.2,0.37,101,88,935,0,0
4/20/20 7:59,5.9,0.57,81,91,935,17,0
4/20/20 8:59,8.8,0.33,77,78,936,138,0
4/20/20 9:59,9.6,0.92,76,75,936,334,0
4/20/20 10:59,10.3,1.13,77,69,936,546,0
4/20/20 11:59,11.4,1.15,113,64,936,672,0
4/20/20 12:59,12.8,1.62,206,58,935,738,0
4/20/20 13:59,13.4,2.23,213,56,935,733,0
4/20/20 14:59,14,2.8,219,53,935,862,0
4/20/20 15:59,13.3,4.33,234,57,934,589,0
4/20/20 16:59,13.5,4.05,253,55,934,645,0
4/20/20 17:59,12.9,4.43,238,54,934,572,0
4/20/20 18:59,12.2,4.28,247,56,934,314,0
4/20/20 19:59,11.6,2.97,228,60,934,228,0
4/20/20 20:59,11.6,2.5,238,58,934,53,0
4/20/20 21:59,10.8,2.27,210,59,934,0,0
4/20/20 22:59,10.1,1.92,237,61,934,0,0
4/20/20 23:59,9.7,1.1,206,63,934,0,0
4/21/20 0:59,9,0.77,233,67,934,0,0
4/21/20 1:59,8.5,1.73,250,74,934,1,0
4/21/20 2:59,6.7,1.75,231,89,934,1,0
4/21/20 3:59,5.9,2.68,250,90,933,0,0.1
4/21/20 4:59,5.1,2.42,237,92,933,1,0.4
4/21/20 5:59,4.9,2.48,246,91,933,1,0
4/21/20 6:59,4.7,1.92,241,92,933,0,0
4/21/20 7:59,4.9,1.37,233,91,933,6,0
4/21/20 8:59,5,1.6,242,89,934,24,0
4/21/20 9:59,4.9,2.02,231,91,934,44,0
4/21/20 10:59,5.5,1.78,244,88,934,98,0
4/21/20 11:59,6.4,1.6,225,83,934,202,0
4/21/20 12:59,7.6,1.58,258,78,934,285,0
4/21/20 13:59,8.5,1.2,234,74,935,289,0
4/21/20 14:59,9.5,1.12,223,71,934,335,0
4/21/20 15:59,10.7,1.72,227,67,934,424,0
4/21/20 16:59,11.4,1.5,265,63,934,256,0
4/21/20 17:59,11.4,2.1,254,65,934,243,0
4/21/20 18:59,12.1,0.98,275,60,934,196,0
4/21/20 19:59,12,1.48,48,61,934,112,0
4/21/20 20:59,9.9,1.33,74,72,935,16,0
4/21/20 21:59,10.2,2.18,11,63,936,0,0.1
4/21/20 22:59,9.6,1.77,10,62,936,0,0
4/21/20 23:59,9.6,1.33,10,60,937,0,0
4/22/20 0:59,9.3,0.87,4,62,937,0,0
4/22/20 1:59,8.7,0.82,10,66,937,0,0
4/22/20 2:59,8.6,0.25,154,67,937,0,0
4/22/20 3:59,8.1,0.73,147,72,937,0,0
4/22/20 4:59,7.2,1.02,128,80,937,1,0
4/22/20 5:59,7.4,1.05,110,79,937,1,0
4/22/20 6:59,7.4,0.72,82,78,937,0,0
4/22/20 7:59,7.2,0.27,35,80,938,22,0
4/22/20 8:59,7.9,0.45,99,76,938,85,0
4/22/20 9:59,9.9,2.58,45,64,938,354,0
4/22/20 10:59,11.1,2.25,39,58,939,499,0
