customer_id,age,gender,purchase_amount,purchase_count,satisfaction_score,member_type
974,66,F,410.56971222817384,1,7.109797942244175,Silver
975,52,M,15.165059038050552,3,8.724572993839946,Bronze
976,69,M,22.56663163146758,4,7.739754751358255,Bronze
977,32,F,20.36165002675717,9,6.937179917552396,Bronze
978,64,M,224.42191141841326,4,6.8595065126660835,Bronze
979,39,M,106.21623885347033,5,5.912134485043322,Bronze
980,31,M,16.499762625030378,6,6.324305273674412,Bronze
981,43,M,58.03961948898719,6,5.488296502602243,Bronze
982,45,F,95.52863355479619,3,5.324701042100583,Gold
983,40,F,8.715402533365735,3,10.0,Bronze
984,31,F,214.06054403422732,5,7.418368547622914,Gold
985,41,M,162.7619884453608,7,9.19857586255609,Bronze
986,19,F,70.36153280818361,6,5.808906614445967,Silver
987,62,F,341.50919230500875,6,5.122594611302883,Silver
988,43,M,54.08742270293948,4,5.533332683561723,Bronze
989,31,M,414.2085376451174,7,6.366892172365456,Bronze
990,68,F,110.2379371634689,4,7.0547498977392396,Bronze
991,24,F,100.6957709493521,8,6.773595074734011,Bronze
992,20,F,18.146779570663476,5,5.840213547270057,Gold
993,64,F,213.64586240880556,5,7.1315725139766455,Silver
994,40,M,55.77245313502252,4,7.263079186809921,Bronze
995,63,F,17.70157444826844,5,8.053414641327368,Bronze
996,60,F,1.2687669122935623,2,9.205648454518807,Bronze
997,64,M,82.04254417138756,3,6.454159315736615,Bronze
998,62,F,74.95051146585031,7,8.823220890451948,Silver
999,35,M,127.06598447470941,5,7.09890639014198,Bronze
1000,55,M,220.9623605735428,6,4.709021518873328,Bronze
